1 1 0.000000
1 2 0.001054
1 3 0.002106
1 4 0.003154
1 5 0.004198
1 6 0.005234
1 7 0.006262
1 8 0.007278
1 9 0.008283
1 10 0.009272
1 11 0.010245
1 12 0.011196
1 13 0.012127
1 14 0.013032
1 15 0.013912
1 16 0.014760
1 17 0.015579
1 18 0.016361
1 19 0.017109
1 20 0.017815
1 21 0.018483
1 22 0.019106
1 23 0.019689
1 24 0.020224
1 25 0.020718
1 26 0.021162
1 27 0.021566
1 28 0.021921
1 29 0.022239
1 30 0.022510
1 31 0.022748
1 32 0.022944
1 33 0.023112
1 34 0.023244
1 35 0.023355
1 36 0.023437
1 37 0.023505
1 38 0.023552
1 39 0.023593
1 40 0.023620
1 41 0.023649
1 42 0.023670
1 43 0.023700
1 44 0.023728
1 45 0.023771
1 46 0.023816
1 47 0.023880
1 48 0.023949
1 49 0.024039
1 50 0.024136
1 51 0.024253
1 52 0.024376
1 53 0.024518
1 54 0.024664
1 55 0.024824
1 56 0.024983
1 57 0.025151
1 58 0.025311
1 59 0.025474
1 60 0.025621
1 61 0.025761
1 62 0.025878
1 63 0.025979
1 64 0.026048
1 65 0.026092
1 66 0.026096
1 67 0.026066
1 68 0.025987
1 69 0.025868
1 70 0.025695
1 71 0.025477
1 72 0.025200
1 73 0.024874
1 74 0.024489
1 75 0.024055
1 76 0.023562
1 77 0.023021
1 78 0.022425
1 79 0.021784
1 80 0.021093
1 81 0.020362
1 82 0.019588
1 83 0.018779
1 84 0.017934
1 85 0.017061
1 86 0.016157
1 87 0.015232
1 88 0.014284
1 89 0.013320
1 90 0.012337
1 91 0.011344
1 92 0.010338
1 93 0.009324
1 94 0.008301
1 95 0.007275
1 96 0.006242
1 97 0.005206
1 98 0.004168
1 99 0.003127
1 100 0.002085
2 1 0.000073
2 2 0.000147
2 3 0.000222
2 4 0.000299
2 5 0.000379
2 6 0.000461
2 7 0.000549
2 8 0.000640
2 9 0.000738
2 10 0.000840
2 11 0.000952
2 12 0.001069
2 13 0.001197
2 14 0.001333
2 15 0.001483
2 16 0.001642
2 17 0.001816
2 18 0.002003
2 19 0.002208
2 20 0.002427
2 21 0.002669
2 22 0.002928
2 23 0.003213
2 24 0.003519
2 25 0.003855
2 26 0.004216
2 27 0.004613
2 28 0.005039
2 29 0.005508
2 30 0.006011
2 31 0.006565
2 32 0.007160
2 33 0.007814
2 34 0.008517
2 35 0.009290
2 36 0.010123
2 37 0.011037
2 38 0.012023
2 39 0.013105
2 40 0.014275
2 41 0.015558
2 42 0.016947
2 43 0.018472
2 44 0.020126
