1 1 0.001054
1 2 0.002106
1 3 0.003154
1 4 0.004198
1 5 0.005234
1 6 0.006262
1 7 0.007278
1 8 0.008283
1 9 0.009272
1 10 0.010245
1 11 0.011196
1 12 0.012127
1 13 0.013032
1 14 0.013912
1 15 0.014760
1 16 0.015579
1 17 0.016361
1 18 0.017109
1 19 0.017815
1 20 0.018483
1 21 0.019106
1 22 0.019689
1 23 0.020224
1 24 0.020718
1 25 0.021162
1 26 0.021566
1 27 0.021921
1 28 0.022239
1 29 0.022510
1 30 0.022748
1 31 0.022944
1 32 0.023112
1 33 0.023244
1 34 0.023355
1 35 0.023437
1 36 0.023505
1 37 0.023552
1 38 0.023593
1 39 0.023620
1 40 0.023649
1 41 0.023670
1 42 0.023700
1 43 0.023728
1 44 0.023771
1 45 0.023816
1 46 0.023880
1 47 0.023949
1 48 0.024039
1 49 0.024136
1 50 0.024253
1 51 0.024376
1 52 0.024518
1 53 0.024664
1 54 0.024824
1 55 0.024983
1 56 0.025151
1 57 0.025311
1 58 0.025474
1 59 0.025621
1 60 0.025761
1 61 0.025878
1 62 0.025979
1 63 0.026048
1 64 0.026092
1 65 0.026096
1 66 0.026066
1 67 0.025987
1 68 0.025868
1 69 0.025695
1 70 0.025477
1 71 0.025200
1 72 0.024874
1 73 0.024489
1 74 0.024055
1 75 0.023562
1 76 0.023021
1 77 0.022425
1 78 0.021784
1 79 0.021093
1 80 0.020362
1 81 0.019588
1 82 0.018779
1 83 0.017934
1 84 0.017061
1 85 0.016157
1 86 0.015232
1 87 0.014284
1 88 0.013320
1 89 0.012337
1 90 0.011344
1 91 0.010338
1 92 0.009324
1 93 0.008301
1 94 0.007275
1 95 0.006242
1 96 0.005206
1 97 0.004168
1 98 0.003127
1 99 0.002085
1 100 0.001043
2 1 0.002109
2 2 0.004215
2 3 0.006315
2 4 0.008403
2 5 0.010479
2 6 0.012536
2 7 0.014574
2 8 0.016583
2 9 0.018566
2 10 0.020511
2 11 0.022420
2 12 0.024282
2 13 0.026099
2 14 0.027857
2 15 0.029561
2 16 0.031196
2 17 0.032768
2 18 0.034260
2 19 0.035681
2 20 0.037013
2 21 0.038268
